id,categoria,titulo,imagen_urls
crawler1_1,furgoneta,Fiat Fiorino 1.4 Fire Evo 87cv,"https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_693544-MLA28205689683_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_896219-MLA28205676321_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_952224-MLA28205688691_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_649429-MLA28205672867_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_642862-MLA28205705025_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_935952-MLA28205695624_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_620842-MLA28205698587_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_700909-MLA28205701072_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_687147-MLA28205675851_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_739790-MLA28205695633_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_899197-MLA28205688729_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_992388-MLA28205703090_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_947279-MLA28205685747_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-top-0km-2018-uva-ya-D_NQ_NP_911819-MLA28205695672_092018-O.jpg"
crawler1_2,furgoneta,Fiat Fiorino 1.4 Fire Evo 87cv,"https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_896219-MLA28205676321_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_952224-MLA28205688691_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_620842-MLA28205698587_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_649429-MLA28205672867_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_642862-MLA28205705025_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_935952-MLA28205695624_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_693544-MLA28205689683_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_700909-MLA28205701072_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_687147-MLA28205675851_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_739790-MLA28205695633_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_899197-MLA28205688729_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_992388-MLA28205703090_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_947279-MLA28205685747_092018-O.jpg,https://http2.mlstatic.com/fiat-fiorino-14-fire-evo-87cv-D_NQ_NP_911819-MLA28205695672_092018-O.jpg"
crawler1_3,furgoneta,Renault Kangoo Ii Express Profesional 1.6 Sce,"https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_815897-MLA28387355131_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_921722-MLA28387285949_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_600679-MLA28387353152_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_621065-MLA28387354158_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_997101-MLA28387354166_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_706251-MLA28387275997_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_865734-MLA28387331283_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_819336-MLA28387345715_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_691539-MLA28387315305_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_650415-MLA28387310827_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_805170-MLA28387285917_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_939133-MLA28387301869_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_666689-MLA28387314306_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-ii-express-profesional-16-sce-p-D_NQ_NP_655872-MLA28387314354_102018-O.jpg"
crawler1_4,furgoneta,Fiat Ducato Nueva Ducato,"https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_787023-MLA28362875425_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_988156-MLA28367844391_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_979264-MLA28362889826_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_686622-MLA28367857870_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_864763-MLA28367842997_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_840044-MLA28362870488_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_645746-MLA28362940641_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_620511-MLA28367884168_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_782236-MLA28362852473_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_603722-MLA28362925200_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_782604-MLA28362963078_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_966405-MLA28362935683_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_644943-MLA28362940648_102018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-combinato-y-maxicargo-0km-anticipo-230000-D_NQ_NP_902402-MLA28362867931_102018-O.jpg"
crawler1_5,furgoneta,Renault Kangoo Ii Express Confort 1.6 Sce,"https://http2.mlstatic.com/autos-camionetas-renault-kangoo-nueva-2018-furgon-D_NQ_NP_701297-MLA28325455731_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-D_NQ_NP_869029-MLA28325461687_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-autos-camionetas-D_NQ_NP_983590-MLA28325441374_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-nueva-2018-furgon-D_NQ_NP_769420-MLA28325468627_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-D_NQ_NP_927069-MLA28325446339_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-autos-camionetas-D_NQ_NP_815669-MLA28325485005_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-nueva-2018-furgon-D_NQ_NP_714200-MLA28325480563_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-D_NQ_NP_887065-MLA28325470156_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-autos-camionetas-D_NQ_NP_712879-MLA28325463704_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-nueva-2018-furgon-D_NQ_NP_917219-MLA28325469163_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-D_NQ_NP_612256-MLA28325476124_102018-O.jpg,https://http2.mlstatic.com/renault-kangoo-autos-camionetas-D_NQ_NP_853795-MLA28325478557_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-nueva-2018-furgon-D_NQ_NP_890558-MLA28325478142_102018-O.jpg,https://http2.mlstatic.com/autos-camionetas-renault-kangoo-D_NQ_NP_619337-MLA28325444938_102018-O.jpg"
crawler1_6,furgoneta,Fiorino 1.4 0km Financiada 0% Entrega Ya - Anticipo $110.000,"https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_438901-MLA20446557354_102015-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_794004-MLA28363382589_102018-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_716742-MLA26634775585_012018-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_293901-MLA20446558507_102015-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_217901-MLA20446557345_102015-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_20427-MLA20191113370_112014-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_20457-MLA20191113376_112014-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_20411-MLA20191113382_112014-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_20435-MLA20191113389_112014-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_20478-MLA20191113457_112014-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_20431-MLA20191113465_112014-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_540901-MLA20446557342_102015-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_597115-MLA25174621797_112016-O.jpg,https://http2.mlstatic.com/fiorino-14-0km-financiada-0-entrega-ya-anticipo-110000-D_NQ_NP_768569-MLA26460198467_112017-O.jpg"
crawler1_7,furgoneta,Fiat Ducato Nueva Ducato,"https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_921455-MLA27903198144_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_788225-MLA27903201623_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_898021-MLA27903198150_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_972211-MLA27903212527_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_995144-MLA27903201613_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_831235-MLA27903198142_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_684240-MLA27903176376_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_882708-MLA27903197650_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_775740-MLA27903183282_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_814593-MLA27903191216_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_618091-MLA27903166474_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_652908-MLA27903214032_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_734898-MLA27903209552_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-0km-180000-para-retirarla-o-tomamos-usados-D_NQ_NP_754681-MLA27903166481_082018-O.jpg"
crawler1_8,furgoneta,Fiat Ducato Nueva Ducato,"https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_831235-MLA27903198142_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_726889-MLA27915390575_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_898021-MLA27903198150_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_972211-MLA27903212527_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_995144-MLA27903201613_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_684240-MLA27903176376_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_921455-MLA27903198144_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_882708-MLA27903197650_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_775740-MLA27903183282_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_814593-MLA27903191216_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_618091-MLA27903166474_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_652908-MLA27903214032_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_734898-MLA27903209552_082018-O.jpg,https://http2.mlstatic.com/nueva-ducato-23-0km-combinato-maxicargo-anticipo-295000-D_NQ_NP_754681-MLA27903166481_082018-O.jpg"
crawler1_9,furgoneta,Fiat Fiorino 1.4 Fire Evo 87cv,"https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_659989-MLA28019265200_082018-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_908912-MLA26977022590_032018-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_925397-MLA27290220947_052018-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_603564-MLA28207497208_092018-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_997450-MLA25566956583_052017-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_605139-MLA28019257252_082018-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_921707-MLA25566947390_052017-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_782734-MLA25566960277_052017-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_898907-MLA25566947989_052017-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_791577-MLA28019257267_082018-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_649922-MLA25566951492_052017-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_836175-MLA25566947969_052017-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_677790-MLA25566956596_052017-O.jpg,https://http2.mlstatic.com/nuevo-fiorino-14-8v-pack-top-full-entrega-65-mil-ya--D_NQ_NP_791425-MLA28019280070_082018-O.jpg"
crawler1_10,furgoneta,Fiat Ducato Maxicargo Diesel 2.3 Turbo - Ant + Cuotas,"https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_959136-MLA28358338273_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_727961-MLA28358347227_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_813248-MLA28458471068_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_926350-MLA28358292963_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_827102-MLA28358318358_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_613921-MLA28358361164_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_647847-MLA28358314875_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_770808-MLA28358358675_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_754186-MLA28358317856_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_759446-MLA28358331812_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_626728-MLA28358303432_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_697857-MLA28358372084_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_631809-MLA28358341267_102018-O.jpg,https://http2.mlstatic.com/fiat-ducato-maxicargo-diesel-23-turbo-ant-cuotas-D_NQ_NP_741044-MLA28358374095_102018-O.jpg"
