id,categoria,titulo,imagen_urls
crawler1_1,auto,Fiat Argo 1.3 Drive Gsr,"https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_785426-MLA28205591402_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_680844-MLA28205608263_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_865592-MLA28205591398_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_751061-MLA28205591403_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_710297-MLA28205604287_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_744715-MLA28205611729_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_659990-MLA28205613727_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_738718-MLA28205633013_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_630517-MLA28205590441_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_822988-MLA28205585464_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_735414-MLA28205620145_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_842315-MLA28205620148_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_724621-MLA28205625107_092018-O.jpg,https://http2.mlstatic.com/fiat-argo-13-drive-2018-0km-hgt-precision-0km-uva-D_NQ_NP_919741-MLA28205591912_092018-O.jpg"
crawler1_2,auto,Chevrolet Onix 1.4 Joy Ls + 98cv,"https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_937208-MLA27929283612_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_714043-MLA27929265267_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_919592-MLA27929246495_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_641598-MLA27929254858_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_655541-MLA27929252942_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_625876-MLA27929270219_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_947104-MLA27929248956_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_805988-MLA27929276672_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_873336-MLA27929259833_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_894669-MLA27929277156_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_667065-MLA27929263800_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_874428-MLA27929259828_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_979826-MLA27929283129_082018-O.jpg,https://http2.mlstatic.com/chevrolet-onix-14-ls-98cv-ap-D_NQ_NP_739349-MLA27929269251_082018-O.jpg"
crawler1_3,auto,Volkswagen Gol Trend 1.6 Trendline 101cv,"https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-25-D_NQ_NP_843134-MLA26478296113_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_950274-MLA26478292284_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_695750-MLA26478297157_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-25-D_NQ_NP_757361-MLA26478292210_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_807814-MLA26478288462_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_963845-MLA26478296075_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-25-D_NQ_NP_713783-MLA26478295549_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_930518-MLA26478292243_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_850981-MLA26478292410_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-25-D_NQ_NP_823166-MLA26478296734_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_922717-MLA27005799799_032018-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_722528-MLA27005804228_032018-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-25-D_NQ_NP_859461-MLA27005810561_032018-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_803113-MLA27046504238_032018-O.jpg"
crawler1_4,auto,Chevrolet Cruze II 1.4 Lt 153cv,"https://http2.mlstatic.com/chevrolet-cruze-cruze-5p-ltz-14n-153cv-jam-D_NQ_NP_729780-MLA27934930024_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-D_NQ_NP_855290-MLA27934901369_082018-O.jpg,https://http2.mlstatic.com/cruze-cruze-chevrolet-D_NQ_NP_746373-MLA27934907380_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-5p-ltz-14n-153cv-jam-D_NQ_NP_932005-MLA27934940034_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-D_NQ_NP_718324-MLA27934916828_082018-O.jpg,https://http2.mlstatic.com/cruze-cruze-chevrolet-D_NQ_NP_910450-MLA27934897446_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-5p-ltz-14n-153cv-jam-D_NQ_NP_892040-MLA27934914767_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-D_NQ_NP_940631-MLA27934916740_082018-O.jpg,https://http2.mlstatic.com/cruze-cruze-chevrolet-D_NQ_NP_731175-MLA27934901413_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-5p-ltz-14n-153cv-jam-D_NQ_NP_779551-MLA27934933557_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-D_NQ_NP_782004-MLA27934930092_082018-O.jpg,https://http2.mlstatic.com/cruze-cruze-chevrolet-D_NQ_NP_860808-MLA27934927552_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-5p-ltz-14n-153cv-jam-D_NQ_NP_729954-MLA27934914312_082018-O.jpg,https://http2.mlstatic.com/chevrolet-cruze-cruze-D_NQ_NP_617843-MLA27934931120_082018-O.jpg"
crawler1_5,auto,Volkswagen Fox 1.6 Highline Imotion,"https://http2.mlstatic.com/volkswagen-fox-16-highline-imotion-auto-usado-ap-D_NQ_NP_942492-MLA28313204110_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-auto-D_NQ_NP_743972-MLA28313185767_102018-O.jpg,https://http2.mlstatic.com/fox-auto-volkswagen-D_NQ_NP_762179-MLA28313204108_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-16-highline-imotion-auto-usado-ap-D_NQ_NP_949543-MLA28313175883_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-auto-D_NQ_NP_600596-MLA28313191220_102018-O.jpg,https://http2.mlstatic.com/fox-auto-volkswagen-D_NQ_NP_764590-MLA28313178851_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-16-highline-imotion-auto-usado-ap-D_NQ_NP_840413-MLA28313217536_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-auto-D_NQ_NP_667181-MLA28313218521_102018-O.jpg,https://http2.mlstatic.com/fox-auto-volkswagen-D_NQ_NP_776030-MLA28313182793_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-16-highline-imotion-auto-usado-ap-D_NQ_NP_883444-MLA28313167475_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-auto-D_NQ_NP_929942-MLA28313203619_102018-O.jpg,https://http2.mlstatic.com/fox-auto-volkswagen-D_NQ_NP_900574-MLA28313191218_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-16-highline-imotion-auto-usado-ap-D_NQ_NP_774182-MLA28313199648_102018-O.jpg,https://http2.mlstatic.com/volkswagen-fox-auto-D_NQ_NP_617439-MLA28313167472_102018-O.jpg"
crawler1_6,auto,Volkswagen Gol Trend 1.6 Trendline 101cv,"https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-9-D_NQ_NP_843134-MLA26478296113_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_881019-MLA27039705501_032018-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_950274-MLA26478292284_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-9-D_NQ_NP_695750-MLA26478297157_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_757361-MLA26478292210_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_807814-MLA26478288462_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-9-D_NQ_NP_963845-MLA26478296075_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_713783-MLA26478295549_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_930518-MLA26478292243_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-9-D_NQ_NP_850981-MLA26478292410_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_823166-MLA26478296734_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_922717-MLA27005799799_032018-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-9-D_NQ_NP_722528-MLA27005804228_032018-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_859461-MLA27005810561_032018-O.jpg"
crawler1_7,auto,Volkswagen Gol Trend 1.6 Trendline 101cv,"https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-23-D_NQ_NP_843134-MLA26478296113_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_950274-MLA26478292284_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_695750-MLA26478297157_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-23-D_NQ_NP_757361-MLA26478292210_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_807814-MLA26478288462_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_963845-MLA26478296075_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-23-D_NQ_NP_713783-MLA26478295549_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_930518-MLA26478292243_122017-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_850981-MLA26478292410_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-23-D_NQ_NP_823166-MLA26478296734_122017-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_922717-MLA27005799799_032018-O.jpg,https://http2.mlstatic.com/gol-trend-volkswagen-D_NQ_NP_722528-MLA27005804228_032018-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-trendline-2018-0-km-5-puertas-23-D_NQ_NP_859461-MLA27005810561_032018-O.jpg,https://http2.mlstatic.com/volkswagen-gol-trend-D_NQ_NP_926469-MLA27039656141_032018-O.jpg"
crawler1_8,auto,Fiat Argo 1.8 Hgt,"https://http2.mlstatic.com/fiat-argo-0km-hgt-18-2018-nuevo-full-0km-autos-oficial-lc24-D_NQ_NP_667023-MLA27467036797_052018-O.jpg,https://http2.mlstatic.com/fiat-argo-autos-D_NQ_NP_729691-MLA26973777645_032018-O.jpg,https://http2.mlstatic.com/argo-autos-fiat-D_NQ_NP_610206-MLA26973775597_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-0km-hgt-18-2018-nuevo-full-0km-autos-oficial-lc24-D_NQ_NP_806274-MLA26973749830_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-autos-D_NQ_NP_645380-MLA26973758270_032018-O.jpg,https://http2.mlstatic.com/argo-autos-fiat-D_NQ_NP_789976-MLA26973740935_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-0km-hgt-18-2018-nuevo-full-0km-autos-oficial-lc24-D_NQ_NP_774355-MLA26973778062_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-autos-D_NQ_NP_840818-MLA26973774598_032018-O.jpg,https://http2.mlstatic.com/argo-autos-fiat-D_NQ_NP_960091-MLA26973743412_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-0km-hgt-18-2018-nuevo-full-0km-autos-oficial-lc24-D_NQ_NP_610978-MLA26973775619_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-autos-D_NQ_NP_999668-MLA26973778090_032018-O.jpg,https://http2.mlstatic.com/argo-autos-fiat-D_NQ_NP_609535-MLA26973770141_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-0km-hgt-18-2018-nuevo-full-0km-autos-oficial-lc24-D_NQ_NP_645032-MLA26973756772_032018-O.jpg,https://http2.mlstatic.com/fiat-argo-autos-D_NQ_NP_653604-MLA26973765201_032018-O.jpg"
crawler1_9,auto,Volkswagen Up! 1.0 High Up! 75cv 3 p,"https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_945262-MLA27724193476_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_825563-MLA28199071500_092018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_748651-MLA27724224081_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_863310-MLA27724222106_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_920691-MLA27724224560_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_891476-MLA27724193479_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_957574-MLA27724226551_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_916937-MLA27724191971_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_857757-MLA27724218202_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_645458-MLA27724208289_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_906453-MLA27724195969_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_613547-MLA27724210771_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_984964-MLA27724222123_072018-O.jpg,https://http2.mlstatic.com/volkswagen-up-high-0km-full-autos-manual-2018-nuevo-gol-D_NQ_NP_947093-MLA27724203888_072018-O.jpg"
crawler1_10,auto,Volkswagen Polo 1.6 Msi Highline,"https://http2.mlstatic.com/volkswagen-polo-highline-0km-manual-nuevo-autos-y-vw-full-05-D_NQ_NP_620281-MLA27633714275_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-autos-D_NQ_NP_650019-MLA27633727677_062018-O.jpg,https://http2.mlstatic.com/polo-autos-volkswagen-D_NQ_NP_709162-MLA27633728166_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-highline-0km-manual-nuevo-autos-y-vw-full-05-D_NQ_NP_996402-MLA27633716294_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-autos-D_NQ_NP_916281-MLA27633734599_062018-O.jpg,https://http2.mlstatic.com/polo-autos-volkswagen-D_NQ_NP_816105-MLA27633709874_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-highline-0km-manual-nuevo-autos-y-vw-full-05-D_NQ_NP_907186-MLA27633704417_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-autos-D_NQ_NP_745338-MLA27633700966_062018-O.jpg,https://http2.mlstatic.com/polo-autos-volkswagen-D_NQ_NP_670665-MLA27633716299_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-highline-0km-manual-nuevo-autos-y-vw-full-05-D_NQ_NP_692901-MLA27633736100_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-autos-D_NQ_NP_668393-MLA27633702463_062018-O.jpg,https://http2.mlstatic.com/polo-autos-volkswagen-D_NQ_NP_921046-MLA27633700979_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-highline-0km-manual-nuevo-autos-y-vw-full-05-D_NQ_NP_737698-MLA27633702465_062018-O.jpg,https://http2.mlstatic.com/volkswagen-polo-autos-D_NQ_NP_655104-MLA27633704428_062018-O.jpg"
